date,selected_load_window,selected_pv_window,soc_start_kwh,soc_plan_end_kwh,soc_actual_end_kwh,planned_grid_purchase_kwh,emergency_purchase_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_secondary_throughput_kwh,actual_executed_throughput_kwh,actual_end_soc_deficit_kwh,actual_rolling_solve_count,rolling_primary_optimal_count,rolling_secondary_optimal_count,rolling_tertiary_optimal_count,rolling_terminal_gap_min_kwh,rolling_terminal_gap_max_kwh,rolling_terminal_gap_last_kwh,max_actual_executed_constraint_violation,max_rolling_constraint_violation,actual_optimize_seconds,actual_elapsed_seconds,max_plan_constraint_violation,max_actual_constraint_violation,simultaneous_plan_charge_discharge_slots,simultaneous_actual_charge_discharge_slots,risk_error_sample_min,risk_error_sample_max,plan_primary_status,plan_secondary_status,plan_primary_star,plan_primary_recomputed,plan_secondary_objective,plan_violation_nonnegative,plan_violation_soc_bounds,plan_violation_soc_recursion,plan_violation_soc_start_alignment,plan_violation_pv_allocation,plan_violation_charge_limit,plan_violation_discharge_limit,plan_violation_supply,plan_violation_primary_cost_preservation,plan_violation_secondary_objective,plan_violation_terminal_soc,plan_violation_planned_cost_column,plan_violation_grid_purchase_column,actual_violation_nonnegative,actual_violation_soc_bounds,actual_violation_soc_recursion,actual_violation_soc_start_alignment,actual_violation_pv_allocation,actual_violation_charge_limit,actual_violation_discharge_limit,actual_violation_supply,actual_violation_fixed_grid_purchase,actual_violation_planned_cost_column,actual_violation_emergency_cost_column,actual_violation_total_cost_column
2025-08-09,2,5,2026.8645554430148,2026.8645554430148,2026.864555343015,42358.13212625665,5.625814372154666e-07,25262.31559353585,1.6999892264749177e-06,25262.31559523584,24022.8989013788,22160.147568137858,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,8.419931418757187e-13,1.000004886577699e-07,1.218826399937825,2.465154599998641,1.000043994281441e-07,8.419931418757187e-13,0,0,191,191,optimal,optimal,25262.315593435847,25262.31559343585,24022.8989013788,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,0.0,0.0,1.000043994281441e-07,0.0,0.0,0.0,1.1368683772161603e-13,4.547473508864641e-13,0.0,8.419931418757187e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,4.541789166311522e-14
2025-08-10,2,5,2026.864555343015,2026.864555343015,2026.864555243015,76685.32607916382,3.923978778036591e-07,48883.69290664329,1.3000133266435114e-06,48883.6929079433,36517.06152892028,31225.74930840321,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,3.751665644813329e-12,1.000009651761502e-07,1.3202352000189421,2.561487399998441,1.0001531336456537e-07,3.751665644813329e-12,0,0,192,192,optimal,optimal,48883.69290654328,48883.692906543256,36517.06152892028,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.684341886080802e-14,1.0001531336456537e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,8.952838470577262e-13,0.0,0.0,3.751665644813329e-12,0.0,0.0,0.0,0.0,0.0,3.7061909097352705e-14
2025-08-11,2,5,2026.864555243015,2026.864555243015,2026.8645551430152,76887.09058229133,28.03765863758516,48877.64340013651,189.03485202915547,49066.678252165664,36104.94425854963,34403.09163452474,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.000009651761502e-07,1.3188686000248708,2.566153600000689,1.000444171950221e-07,9.094947017729282e-13,0,0,193,193,optimal,optimal,48877.64340003647,48877.64340003645,36104.94425854963,0.0,0.0,8.846257060213247e-13,0.0,0.0,0.0,0.0,0.0,1.000444171950221e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,2.273736755226414e-14
2025-08-12,2,5,2026.8645551430152,2026.8645551430152,2026.8645550430151,75344.68814730518,1655.1672530088301,47941.44869613774,6554.698409008247,54496.14710514599,35797.20591657546,31976.189525231755,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,1.5916157281026244e-12,1.000015004137822e-07,1.3185260000136623,2.5753943999989133,9.997893357649446e-08,1.5916157281026244e-12,0,0,194,194,optimal,optimal,47941.44869603776,47941.448696037776,35797.205916575454,0.0,0.0,8.100187187665142e-13,0.0,0.0,0.0,0.0,0.0,9.997893357649446e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,5.689839010298341e-13,0.0,9.979177977786297e-13,0.0,0.0,1.1368683772161603e-12,0.0,1.5916157281026244e-12,0.0,0.0,0.0,1.1368683772161603e-13
2025-08-13,2,5,2026.8645550430151,2026.8645550430151,2026.8645549430153,76310.39778727767,17.83173714576073,48445.12033609931,120.09854207500265,48565.21887817432,35795.87620052548,32238.023115618227,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.2505552149377763e-12,1.000009651761502e-07,1.3361406000149145,2.603645699997287,1.00000761449337e-07,1.2505552149377763e-12,0,0,195,195,optimal,optimal,48445.12033599931,48445.120335999316,35795.87620052548,0.0,0.0,9.094947017729282e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,4.547473508864641e-13,0.0,1.0358134103525016e-12,0.0,0.0,1.2505552149377763e-12,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.0186340660608538e-13
2025-08-14,2,5,2026.8645549430153,2026.8645549430153,2026.8645548430154,76788.26898189646,6.593292147963941,48730.649416604865,45.99480436670281,48776.64422097156,35525.74837059792,35965.67044247588,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.9326762412674725e-12,1.0000097847751021e-07,1.33852430002662,2.6249700999978813,1.0000803740695119e-07,1.9326762412674725e-12,0,0,196,196,optimal,optimal,48730.64941650485,48730.64941650484,35525.74837059791,0.0,0.0,9.947598300641403e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,1.7179344366821977e-12,0.0,0.0,1.9326762412674725e-12,0.0,0.0,0.0,0.0,0.0,1.0186340660608538e-13
2025-08-15,2,5,2026.8645548430154,2026.8645548430154,2000.980784664422,42181.40192738832,6.304057479684224e-07,25169.120788807002,1.799983927019821e-06,25169.12079060699,24154.611138415738,23201.99093113785,25.883770178593522,144,144,144,144,0.0,25.88377017859375,25.88377017859375,7.958078640513122e-13,1.0000000116860974e-07,1.2128760000159673,2.460599000001821,1.00000761449337e-07,7.958078640513122e-13,0,0,197,197,optimal,optimal,25169.120788706998,25169.120788706998,24154.611138415738,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,5.684341886080802e-14,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,0.0,2.248489181963623e-14
2025-08-16,2,5,2000.980784664422,2000.980784664422,2000.9807845644218,41867.85125404125,5.303792599726682e-07,24931.110644338467,1.5999933957658412e-06,24931.11064593846,24218.823480390798,22986.63034722142,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,8.952838470577262e-13,1.0000016277444956e-07,1.242158599983668,2.5359382999995432,1.0000803740695119e-07,8.952838470577262e-13,0,0,198,198,optimal,optimal,24931.11064423846,24931.110644238463,24218.8234803908,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,3.637978807091713e-12,0.0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,0.0,8.952838470577262e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,2.660272001987013e-14
2025-08-17,2,5,2000.9807845644218,2000.9807845644218,2000.9807844644217,76711.24403919416,0.5488887621996732,48883.0185110313,3.68990322085771,48886.70841425216,35765.66833973421,33199.627053704,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,1.1368683772161603e-12,1.000009651761502e-07,1.338172499985376,2.6005160999993677,9.999348549172282e-08,1.1368683772161603e-12,0,0,199,199,optimal,optimal,48883.01851093131,48883.01851093128,35765.66833973421,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,8.842309600570137e-13,0.0,0.0,0.0,1.1368683772161603e-12,0.0,0.0,0.0,0.0,9.151790435848937e-14
2025-08-18,2,5,2000.9807844644217,2000.9807844644217,2000.9807843644217,76014.83624599804,90.90666677291671,48235.20959152754,570.7867217203786,48805.99631324792,36304.53051998147,34710.35809887588,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,1.1368683772161603e-12,1.0000107408814074e-07,1.3202522999963549,2.5693481999987853,1.00000761449337e-07,1.1368683772161603e-12,0,0,200,200,optimal,optimal,48235.20959142754,48235.209591427556,36304.530519981476,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,1.1368683772161603e-12,4.405364961712621e-13,0.0,0.0,0.0,5.684341886080802e-14
2025-08-19,2,5,2000.9807843644217,2000.9807843644217,2000.9807842644218,75033.45668203084,578.0299082998156,47806.6458478946,2294.738908270879,50101.38475616548,36233.59035608158,32259.627331223353,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.0179413695586845e-12,1.0000397310250264e-07,1.3159851000236813,2.5744501000008313,9.998620953410864e-08,2.0179413695586845e-12,0,0,201,201,optimal,optimal,47806.645847794614,47806.64584779461,36233.59035608158,0.0,0.0,8.810729923425242e-13,0.0,0.0,0.0,0.0,0.0,9.998620953410864e-08,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,1.2063436669349256e-12,0.0,0.0,0.0,0.0,2.0179413695586845e-12,0.0,0.0,0.0,9.720224624986412e-14
2025-08-20,2,5,2000.9807842644218,2000.9807842644218,2000.9807841644217,74874.46275821049,2033.0234300819523,47745.95202062254,7328.555337395141,55074.50735801768,35633.0932462047,38626.79458173874,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,2.6716406864579767e-12,1.0000383099395549e-07,1.3471253000716388,2.5955558999994537,1.00000761449337e-07,2.6716406864579767e-12,0,0,202,202,optimal,optimal,47745.95202052254,47745.952020522556,35633.09324620469,0.0,0.0,8.810729923425242e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,9.094947017729282e-13,0.0,0.0,2.2737367544323206e-13,0.0,2.6716406864579767e-12,0.0,0.0,0.0,1.1368683772161603e-13
2025-08-21,2,5,2000.9807841644217,2000.9807841644217,2000.9807840644219,76594.88772311798,296.76737306157804,48667.46877173039,1031.7214701608636,49699.19024189126,37465.79809269667,32463.474011093313,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000155725720106e-07,1.303119499989407,2.5480499000004784,1.00000761449337e-07,9.094947017729282e-13,0,0,203,203,optimal,optimal,48667.46877163039,48667.46877163039,37465.79809269667,0.0,0.0,8.242295734817162e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4158453015843406e-13,0.0,0.0,0.0,6.24709173240046e-14
2025-08-22,2,5,2000.9807840644219,2000.9807840644219,2000.9807839644218,42112.93735602691,9.793461365042175e-07,24953.03254349246,2.8999987020853038e-06,24953.03254639246,25129.319754465447,24144.492025853917,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,8.846257060213247e-13,1.000004886577699e-07,1.2101538999777404,2.4392126999991888,1.000043994281441e-07,8.846257060213247e-13,0,0,204,204,optimal,optimal,24953.03254339246,24953.03254339245,25129.31975446545,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,1.000043994281441e-07,3.637978807091713e-12,0.0,0.0,1.1368683772161603e-13,5.754441886157549e-13,0.0,8.846257060213247e-13,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,4.541789166311522e-14
2025-08-23,2,5,2000.9807839644218,2000.9807839644218,2000.9807838644222,42161.16608587596,6.428866237275552e-07,25039.024119106674,1.9999993463187367e-06,25039.024121106675,24877.003316193302,23130.865147588713,9.999962458095979e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000016277444956e-07,1.2060550999703992,2.4583111999963876,1.000043994281441e-07,9.094947017729282e-13,0,0,205,205,optimal,optimal,25039.024119006666,25039.024119006644,24877.003316193302,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,0.0,0.0,1.000043994281441e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.950654343129654e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,3.0240698840937886e-14
2025-08-24,2,5,2000.9807838644222,2000.9807838644222,2000.9807837644219,78298.87146479155,567.943891095813,49622.54220734858,2411.289754619936,52033.83196196852,37256.55107170936,34347.96020366197,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,1.1368683772161603e-12,1.000027225472877e-07,1.2955856999833486,2.5636844000000565,1.00000761449337e-07,1.1368683772161603e-12,0,0,206,206,optimal,optimal,49622.54220724858,49622.54220724858,37256.55107170936,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-12,0.0,0.0,0.0,9.237055564881302e-14
2025-08-25,2,5,2000.9807837644219,2000.9807837644219,2000.9807836644218,78525.98206922722,1808.1196501727604,49723.30094866073,6899.52983495413,56622.83078361486,38708.493061099995,35766.0383016446,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,2.7284841053187847e-12,1.0000411521104979e-07,1.3288129000065965,2.576462100001663,1.0000803740695119e-07,2.7284841053187847e-12,0,0,207,207,optimal,optimal,49723.300948560725,49723.30094856072,38708.493061099995,0.0,0.0,8.952838470577262e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.789699914916935e-13,0.0,0.0,0.0,0.0,2.7284841053187847e-12,0.0,0.0,0.0,1.1368683772161603e-13
2025-08-26,2,5,2000.9807836644218,2000.9807836644218,2000.980783564422,78526.4620355597,169.33000247098556,49928.12234713082,802.3567444128736,50730.4790915437,37499.78572109206,34550.97582018832,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000240990848397e-07,1.3030637000156275,2.576618700000836,1.00000761449337e-07,9.094947017729282e-13,0,0,208,208,optimal,optimal,49928.12234703082,49928.12234703079,37499.785721092056,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13
2025-08-27,2,5,2000.980783564422,2000.980783564422,2000.980783464422,78437.6240209506,346.8974497785083,50021.67635324459,1293.400568810007,51315.07692205459,37775.27702479529,36975.48712857804,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,2.5579538487363607e-12,1.0000319861092066e-07,1.3231722000055015,2.5876199999984237,1.0002258932217956e-07,2.5579538487363607e-12,0,0,209,209,optimal,optimal,50021.67635314457,50021.67635314454,37775.27702479529,0.0,0.0,9.094947017729282e-13,0.0,0.0,4.547473508864641e-13,0.0,0.0,1.0002258932217956e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.5579538487363607e-12,0.0,0.0,0.0,9.947598300641403e-14
2025-08-28,2,5,2000.980783464422,2000.980783464422,2000.980783364422,78746.58467965599,12.498875644286816,50249.339896094534,84.28028218756916,50333.62017828211,39118.47259937245,37301.979334468444,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.000009651761502e-07,1.303790999991179,2.4976362000015797,9.998620953410864e-08,9.094947017729282e-13,0,0,210,210,optimal,optimal,50249.33989599455,50249.339895994555,39118.47259937246,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.998620953410864e-08,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,8.668621376273222e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.684341886080802e-14
2025-08-29,2,5,2000.980783364422,2000.980783364422,2000.980783264422,43508.65531337345,3.7559581387894365e-07,26060.00902498242,1.3000148978590913e-06,26060.009026282438,25563.765831959023,24798.466342343476,1.0000007932831068e-07,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000025571343941e-07,1.236369999973249,2.528909799999383,1.000043994281441e-07,9.094947017729282e-13,0,0,211,211,optimal,optimal,26060.009024882416,26060.00902488241,25563.765831959023,0.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,0.0,0.0,1.000043994281441e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.754441886157549e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,5.121592039761143e-14
2025-08-30,2,5,2000.980783264422,2000.980783264422,1987.2888900981757,43569.32506158334,7.674289070217296e-07,26064.397713095474,2.1999978904735146e-06,26064.397715295476,25934.44440973686,22779.249711369535,13.691893166246246,144,144,144,144,0.0,13.691893066246621,13.691893066246621,9.094947017729282e-13,1.0000097847751021e-07,1.2129629000046407,2.484798599998612,1.00000761449337e-07,9.094947017729282e-13,0,0,212,212,optimal,optimal,26064.397712995473,26064.397712995476,25934.44440973686,0.0,0.0,7.105427357601002e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,4.547473508864641e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,5.121592039761143e-14
2025-08-31,2,5,1987.2888900981757,1987.2888900981757,1987.2888899981758,79092.62656747142,266.5210000399135,50348.62865354833,1034.0152139017318,51382.64386745006,39468.55363393986,35144.91131848261,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000513839258929e-07,1.2826348999951733,2.490469199998188,1.00000761449337e-07,1.8189894035458565e-12,0,0,213,213,optimal,optimal,50348.62865344832,50348.62865344832,39468.55363393986,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,8.881784197001252e-13,0.0,0.0,0.0,0.0,1.0231815394945443e-12,0.0,0.0,0.0,5.684341886080802e-14
2025-09-01,2,5,1987.2888899981758,1987.2888899981758,3417.9985265921955,79431.40203001237,1.4310578998076467e-07,50430.08689021068,6.000071579255746e-07,50430.08689081069,39509.663026432885,29404.34853935605,0.0,144,144,144,144,0.0,0.0,0.0,1.8189894035458565e-12,1.0000413749366999e-07,1.2918570999863732,2.5519309999981488,1.0002258932217956e-07,1.8189894035458565e-12,0,0,214,214,optimal,optimal,50430.08689011066,50430.08689011066,39509.663026432885,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0002258932217956e-07,0.0,0.0,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248489181963623e-14
2025-09-02,2,5,3417.9985265921955,3417.9985265921955,3417.9985264921957,78490.83174021833,2.2497190364198332e-07,49788.025972730145,8.000108688913314e-07,49788.025973530144,37919.94437838427,31888.95357799236,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000413749366999e-07,1.3089246000054118,2.566029099998559,1.0000803740695119e-07,9.094947017729282e-13,0,0,215,215,optimal,optimal,49788.02597263013,49788.02597263013,37919.94437838427,0.0,0.0,8.952838470577262e-13,0.0,0.0,0.0,0.0,5.684341886080802e-14,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4106051321778765e-14
2025-09-03,2,5,3417.9985264921957,3417.9985264921957,3417.9985263921953,77272.17203119348,2.1126376332145884e-07,49256.18982004224,8.000044774424167e-07,49256.18982084224,37622.86037183296,28029.03669369374,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,9.473903143468005e-13,1.0000413749366999e-07,1.297826200065174,2.559468100000231,1.00000761449337e-07,9.473903143468005e-13,0,0,216,216,optimal,optimal,49256.18981994224,49256.18981994224,37622.86037183297,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,7.275957614183426e-12,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.473903143468005e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248489181963623e-14
2025-09-04,2,5,3417.9985263921953,3417.9985263921953,3417.9985262921955,77575.35738699595,2.1126452287743541e-07,49509.73752735107,8.000086813292e-07,49509.73752815108,37491.866816277456,30811.101875175267,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000413749366999e-07,1.3168803999797092,2.609800999998697,9.999348549172282e-08,9.094947017729282e-13,0,0,217,217,optimal,optimal,49509.737527251076,49509.7375272511,37491.866816277456,0.0,0.0,8.526512829121202e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4106051321778765e-14
2025-09-05,2,5,3417.9985262921955,3417.9985262921955,3417.9985261921956,43269.933276874544,1.8825123273983826e-07,25970.696429142896,6.999962510126351e-07,25970.696429842894,25933.894473022025,20081.32162456355,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.094947017729282e-13,1.0000413749366999e-07,1.2196647000091616,2.4664053000014974,1.00000761449337e-07,9.094947017729282e-13,0,0,218,218,optimal,optimal,25970.696429042895,25970.696429042906,25933.894473022025,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,2.248489181963623e-14
2025-09-06,2,5,3417.9985261921956,3417.9985261921956,3607.8059573259247,43338.5749574301,2.684929677882373e-07,26016.229775132248,9.999915306280855e-07,26016.22977613224,25348.996573022094,20080.955685248664,0.0,144,144,144,144,0.0,0.0,0.0,7.958078640513122e-13,1.000009651761502e-07,1.2087632000511803,2.4772287999985565,9.999348549172282e-08,7.958078640513122e-13,0,0,219,219,optimal,optimal,26016.229775032254,26016.229775032254,25348.996573022094,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,9.999348549172282e-08,0.0,0.0,0.0,1.1368683772161603e-13,5.950654343129654e-13,0.0,7.958078640513122e-13,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.0,0.0,0.0,2.248489181963623e-14
2025-09-07,2,5,3607.8059573259247,3607.8059573259247,3607.805957225925,77351.73622210443,1.8993462597459982e-07,49391.20993385676,7.000145772887094e-07,49391.20993455678,39039.71780677879,31415.35483979805,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,8.100187187665142e-13,1.0000413749366999e-07,1.293052900047769,2.5669035999999323,1.00000761449337e-07,8.100187187665142e-13,0,0,220,220,optimal,optimal,49391.20993375676,49391.209933756756,39039.71780677879,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,4.565700472687601e-13,0.0,8.100187187665142e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4106051321778765e-14
2025-09-08,2,5,3607.805957225925,3607.805957225925,3607.805957125925,71198.88071589169,1051.107445573204,44805.99967190015,3556.7003131173033,48362.69998501745,37459.44629528967,32563.48323268357,9.999985195463523e-08,144,144,144,144,0.0,0.0,0.0,9.663381206337363e-13,1.0000413749366999e-07,1.2981315999968501,2.5611700999979803,1.0000803740695119e-07,9.663381206337363e-13,0,0,221,221,optimal,optimal,44805.99967180014,44805.999671800135,37459.44629528967,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0000803740695119e-07,0.0,0.0,0.0,1.1368683772161603e-13,5.698763786528484e-13,0.0,8.952838470577262e-13,0.0,0.0,0.0,0.0,9.663381206337363e-13,0.0,0.0,0.0,5.684341886080802e-14
2025-09-09,2,5,3607.805957125925,3607.805957125925,3607.8059570259247,72130.71970397193,190.00766147584082,45425.4856012519,651.4406978078318,46076.926299059734,37925.50912973406,32127.807973502426,1.0000030670198612e-07,144,144,144,144,0.0,0.0,0.0,1.6768808563938364e-12,1.0000413749366999e-07,1.2981816999927105,2.553007099999377,1.00000761449337e-07,1.6768808563938364e-12,0,0,222,222,optimal,optimal,45425.4856011519,45425.4856011519,37925.50912973406,0.0,0.0,8.810729923425242e-13,0.0,0.0,0.0,0.0,0.0,1.00000761449337e-07,0.0,0.0,0.0,1.1368683772161603e-13,9.094947017729282e-13,0.0,9.221265726308855e-13,0.0,0.0,0.0,0.0,1.6768808563938364e-12,0.0,0.0,0.0,3.4106051308543875e-14
